API10,API12,API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,DI Landing Zone,DI Landing Zone Source,Target Formation,Formation at Total Depth,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,True Vertical Depth Source,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Spud Date Source,Completion Date,Completion Date Source,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Gross Perforated Interval Source,Horizontal Length,DI Lateral Length,DI Lateral Length Source,Wellbore Count (API10),Completion Count (API10),Treatment Job Count (API10),First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),Qualifier (First Treatment Job),Stage Count (First Treatment Job),Max Injection Rate (First Treatment Job),Max Injection Pressure (First Treatment Job),Total Proppant (First Treatment Job),Total Fluid (First Treatment Job),Total Additive (First Treatment Job),Proppant Per Horizontal Foot (First Treatment Job),Proppant per Perforated Foot (First Treatment Job),Fluid per Perforated Foot (First Treatment Job),Proppant Concentration (lbs/gal) (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,First Test Gas Gravity,First Test Oil Gravity,First Test GOR,First Test Casing Pressure,First Test Choke Size,First Test Flowing Tubing Pressure,Prac IP BOE,Prac IP Gas Daily,Prac IP Oil Daily,Prac IP CFGED,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Daily Gas,Daily Oil,Latest Gas,Latest Oil,Latest Water,Latest Yield,Last WHSIP,Latest GOR,First Month Gas,First Month Oil,First Month Water,2nd Month GOR,2nd Month Yield,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,Last 12 Yield,Prior 12 Gas,Prior 12 Oil,Prior 12 Water,First 24 BOE,First 24 Gas,First 24 Oil,First 24 Water,First 24 MMCFGE,First 60 BOE,First 60 Gas,First 60 Oil,First 60 Water,First 60 MMCFGE,Horizontal Wellbore Length,TVDSS Mean,Percentage in Landing Zone,Toe in Landing Zone,Footage in Landing Zone,Avg Distance from Top of Zone,Avg Distance from Base of Zone,Ext Formation Thickness Mean,Has Digitized Trajectory (Y/N),Has Filing Document(s) (Y/N),Has Well Log (LAS) (Y/N),Has Well Log (Raster) (Y/N),LAS Mnemonics,Country,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,OCS Area,PGC Area,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,UWI,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
4301350958,430135095800,43013509580000,GMBU,1A-36-8-16H,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5336,10576,6115,REPORTED,OIL,COMPLETED,,,,,,,2014-12-18,State Agency,H,,,,,4468.59,4468.59,CLOSURE DISTANCE,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,36,08S,16E,NENE,,,,,,,,,,,,,,43-013-50958-00,40.078972,-110.0599057,40.0676653,-110.0660974
4301350957,430135095700,43013509570000,GMBU,2-32-8-16H,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5695,KB,5682,11060,10871,REPORTED,OIL,ACTIVE,1,128288422,COM,ML-21836,2012-10-25,REPORTED,2013-01-07,State Agency,H,,,,,5603.01,5153,TRAJECTORY,1,1,1,2012-12-01,2020-07-01,90,2012-12-13,,AdditiveSummary,,,,3169601,50644.69,175173,565.6961,,,1.49,,,,,,,,,,,,,,,,208.3871,82.4516,194.6452,1250322.58,6460,2,2834,7,6034,2,38.76,2,1.25,0.55,1.17,91718.91,64913,80900,136787,802.39,0.5503,550.313,26.7682,33.3608,10,92,256,9200,,108.7,0,75,1580,423.6,2360.7199,18315.17,9403,16748,28738,3.55,1.82,3.25,30367.33,21662,26757,45896,182.204,5.89,4.2,5.19,3094,4167,6890,1346.8003,5192,7078,10895,41551.83,28067,36874,60902,249.311,73643.83,53201,64777,109933,441.863,,,,,,,,,true,false,false,false,,US,UINTA,,UT,32,08S,16E,NWNE,,,,,(N/A),P-540,,,,,,32.89,,43-013-50957-00,40.0809135,-110.1400672,40.0674016,-110.1496318
4301350933,430135093300,43013509330000,GMBU,I-2-9-15,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5980,KB,5967,6457,6320,REPORTED,OIL,ACTIVE,1,128162709,COM,ML-43538,2012-03-22,REPORTED,2012-05-07,State Agency,D,,,,,,,,1,1,1,2012-05-01,2020-08-01,97,2012-05-01,,AdditiveSummary,,,,179001,2442.6,28389,,,,1.74,,,,,,,,,,,,,,,,127.2057,94.4333,111.4667,763233.333,3816.17,2,2833,2,3344,2,22.897,2,,,,28436.32,26540,24013,30881,1105.23,0.1706,170.618,9.2732,8.3903,39,72,147,1846.15,,541.67,1878,1887,387,847.19,1180.3742,10316.5,8079,8970,1087,,,,11877.67,8872,10399,2047,71.266,,,,846,1000,2552,1182.0331,1373,1700,3263,14158.33,10154,12466,7741,84.95,22598,22392,18866,21035,135.588,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,02,09S,15E,SENE,,,,,(N/A),P-540,,,,,,32.89,,43-013-50933-00,40.0618205,-110.1930482,40.0637928,-110.1966065
4301350911,430135091100,43013509110000,GMBU,Q-2-9-15,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6041,KB,6029,,6429,REPORTED,OIL,SHUT-IN,1,128144472,COM,ML-43538,2011-11-29,REPORTED,2012-03-15,State Agency,D,,,,,,,,1,1,1,2012-03-01,2018-09-01,63,2012-02-28,,AdditiveSummary,,,,270715,3415.6,31857,,,,1.89,,,,,,,,,,,,,,,,0.889,0.7333,0.7667,5333.333,579,5,301,63,579,5,3.474,5,,,,14970.35,6872,13825,108109,497.07,0.0898,89.822,3.9631,7.9729,113,139,1224,1230.09,,812.95,13,15,1757,956.52,1045.4545,926.33,218,890,14577,,,,2865.5,1233,2660,29322,17.193,,,,1526,1910,20371,1251.6383,1391,1780,16827,5509,2280,5129,46723,33.054,10794.17,3955,10135,70911,64.765,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,02,09S,15E,NESW,,,,,(N/A),P-540,,,,,,32.89,,43-013-50911-00,40.0580026,-110.2021383,40.0551648,-110.2054242
4301350910,430135091000,43013509100000,GMBU,N-2-9-15,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6041,KB,6029,,6433,REPORTED,OIL,P & A,1,128144587,COM,ML-43538,2011-11-30,REPORTED,2012-07-11,State Agency,D,,,,,,,,1,1,,2012-03-01,2014-06-01,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889,0.7333,0.7667,5333.333,701.17,6,409,6,633,6,4.207,6,,,,3910.98,2634,3472,148767,758.64,0.0235,23.466,3.309,4.3618,27,41,3595,1518.52,,658.54,12,15,1757,956.52,1045.4545,1347.17,463,1270,12691,,,,2698.67,1312,2480,64021,16.192,,,,1095,584,54323,533.3333,1485,2830,86643,3680.83,2381,3284,134154,22.085,,,,,,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,02,09S,15E,NESW,,,,,(N/A),P-540,,,,,,32.82,,43-013-50910-00,40.0580406,-110.2021983,40.0597565,-110.2058577
4301350909,430135090900,43013509090000,GMBU,M-2-9-15,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5965,KB EST,5949,6426,6188,REPORTED,OIL,P & A,1,128511534,COM,ML-43538,2013-03-08,REPORTED,2013-04-30,State Agency,D,,,,,,,,1,1,1,2013-04-01,2016-08-01,16,2013-04-12,2013-04-12,AdditiveSummary,,,,,1922.6,,,,,,,,,,,,,,,,,,,,,70.0106,21.5484,66.4194,420064.516,2170.33,2,2134,12,2059,2,13.022,2,,,,17479.32,16160,14786,41278,1092.93,0.1049,104.876,46.3037,42.3668,0,0,7,,,,383,800,2020,324.43,3082.3353,9159.83,4685,8379,19292,,,,17306.67,15394,14741,39602,103.84,,,,0,0,13,,,,,17479.33,16160,14786,41265,104.876,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,02,09S,15E,SENW,,,,,(N/A),P-540,,,,,,32.78,,43-013-50909-00,40.0619125,-110.2029083,40.0591885,-110.1989886
4301350908,430135090800,43013509080000,GMBU,H-2-9-15,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5979.25,KB EST,5963.25,,6415,REPORTED,OIL,SHUT-IN,1,128511577,COM,ML-43538,2013-03-07,REPORTED,2013-04-30,State Agency,D,,,,,,,,1,1,1,2013-04-01,2019-09-01,77,2013-04-11,2013-04-11,AdditiveSummary,,,,,1689.6,,,,,,,,,,,,,,,,,,,,,10.4139,8.2903,9.0323,62483.87,848.5,10,346,12,801,10,5.091,10,,,,9083.69,6388,8019,34076,796.61,0.0545,54.502,2.8404,3.5656,3,4,23,1333.33,,750,55,47,2528,917.86,1089.4942,1386.67,1048,1212,9350,,,,4231.17,2809,3763,21082,25.387,,,,495,618,2720,1248.4848,563,703,2846,4931.67,3688,4317,24744,29.59,7991.33,5612,7056,29961,47.948,,,,,,,,,true,false,false,false,,US,UINTA,,UT,02,09S,15E,SENW,,,,,(N/A),P-540,,,,,,32.89,,43-013-50908-00,40.0619615,-110.2029083,40.0639737,-110.1996788
4301350907,430135090700,43013509070000,GMBU,L-2-9-15,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5967,KB EST,5951,,6487,REPORTED,OIL,SHUT-IN,1,128132101,COM,ML-43538,2011-11-29,REPORTED,2012-02-07,State Agency,D,,,,,,,,1,1,1,2012-02-01,2018-06-01,74,2012-01-31,,AdditiveSummary,,,,235884,2447.5,23501,,,,2.29,,,,,,,,,,,,,,,,32.9784,24.2581,28.9355,197870.967,1593.83,1,1550,20,1421,1,9.563,1,,,,18778.36,16382,16048,124725,1020.81,0.1127,112.67,7.5702,7.4159,8,10,167,1250,,800,1037,1421,3038,838.35,1192.8191,5335.33,3608,4734,26123,,,,7896.33,4994,7064,36975,47.378,,,,577,760,14136,1317.1577,710,921,19841,15379.83,12305,13329,48222,92.279,17527,15528,14939,103539,105.162,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,02,09S,15E,SWNE,,,,,(N/A),P-540,,,,,,32.89,,43-013-50907-00,40.0618205,-110.1987983,40.0593517,-110.1948725
4301350906,430135090600,43013509060000,GMBU,R-2-9-15,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6069,KB EST,6053,,6405,REPORTED,OIL,SHUT-IN,1,128121410,COM,ML-43538,2011-12-08,REPORTED,2012-01-25,State Agency,D,,,,,,,,1,1,1,2012-01-01,2019-02-01,55,2012-01-19,,AdditiveSummary,,,,256634,2890.19,29168,,,,2.11,,,,,,,,,,,,,,,,62.4525,40.6429,55.6786,374714.285,2581,3,1896,3,2265,3,15.486,3,,,,22656.31,15242,20116,173219,757.71,0.1359,135.938,11.0369,14.5663,50,59,963,1180,,847.46,285,716,2548,729.96,1369.9473,10200.17,7483,8953,33306,,,,14579,9756,12953,64584,87.474,,,,1197,1424,20729,1189.6408,,,,17087.5,11445,15180,106226,102.525,21032.83,14045,18692,152490,126.197,,,,,,,,,true,false,false,false,,US,UINTA,,UT,02,09S,15E,SESW,,,,,(N/A),P-540,,,,,,32.89,,43-013-50906-00,40.0541726,-110.2023083,40.056307,-110.2001121
4301350898,430135089800,43013508980000,GMBU,1-2-9-15H,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5930.7,10472,6044,REPORTED,OIL,COMPLETED,,,,,,,2014-12-09,State Agency,H,,,,,4419.5,4419.5,CLOSURE DISTANCE,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,02,09S,15E,NENE,,,,,,,,,,,,,,43-013-50898-00,40.0645025,-110.1934082,40.0530051,-110.1984468
4301350891,430135089100,43013508910000,FENCELINE FED,2-22-8-16,FENCELINE FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,5411,KB EST,5398,6750,6750,REPORTED,OIL,COMPLETED,,,,,,,2013-08-27,State Agency,V,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,22,08S,16E,NWNE,,,,,,,,,,,,,,43-013-50891-00,40.1084702,-110.1036066,40.1084702,-110.1036066
4301350880,430135088000,43013508800000,GMBU,8-14T-9-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,,5626,KB EST,5612,1244,1244,REPORTED,,INACTIVE,,,,,2012-09-13,REPORTED,2012-10-10,State Agency,V,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,14,09S,16E,SENE,,,,,,,,,,,,,,43-013-50880-00,40.0325627,-110.0805061,40.0325627,-110.0805061
4301350879,430135087900,43013508790000,GMBU,8A-14-9-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5578,,6378,REPORTED,OIL,COMPLETED,,,,,,,2015-09-09,State Agency,D,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,14,09S,16E,NESE,,,,,,,,,,,,,,43-013-50879-00,40.0285848,-110.0796061,40.0326508,-110.0796322
4301350856,430135085600,43013508560000,GMBU,Q-24-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,5042,KB EST,5026,,6658,REPORTED,OIL,CANCELLED,,,,,,,,,D,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,24,08S,17E,SWSW,,,,,,,,,,,,,,43-013-50856-00,40.0978932,-109.9627034,40.0998653,-109.9587187
4301350842,430135084200,43013508420000,GMBU,V-32-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5227,KB EST,5211,,6290,REPORTED,OIL,ACTIVE,1,127161360,COM,ML-22060,2011-08-29,REPORTED,2011-10-28,State Agency,D,,,,,,,,1,1,1,2011-10-01,2020-08-01,103,2011-10-24,,AdditiveSummary,,,,245739,2502.1,23772,,,,2.34,,,,,,,,,,,,,,,,90.6057,41.6333,83.6667,543633.333,2718.17,2,2026,13,2510,2,16.309,2,,,,62867.98,66366,51807,30549,1281.02,0.3772,377.208,21.9828,17.1603,300,282,235,940,,1063.83,28,160,210,497.61,2009.6077,10156.17,7003,8989,3197,,,,18989.67,17494,16074,7171,113.938,,,,4295,2335,2105,543.6554,5646,2888,2144,29452,26538,25029,16831,176.712,47421,45426,39850,23299,284.526,,,,,,,,,true,false,false,false,,US,UINTA,,UT,32,08S,17E,SWSE,,,,,(N/A),P-540,,,,,,32.89,,43-013-50842-00,40.0693023,-110.0287352,40.0674447,-110.0263201
4301350841,430135084100,43013508410000,GMBU,C-12-9-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5477,KB,5467,,6388,REPORTED,OIL,SHUT-IN,1,128162699,COM,UTU-18399,2012-02-26,REPORTED,2012-04-20,State Agency,D,,,,,,,,1,1,1,2012-04-01,2020-04-01,97,2012-04-11,,AdditiveSummary,,,,165421,2086.69,27317,,,,1.89,,,,,,,,,,,,,,,,70.7419,6.5806,69.6452,424451.612,2193,2,2306,3,2159,2,13.158,2,,,,47589.52,66729,36468,13957,1829.8,0.2855,285.537,23.0657,12.6056,165,130,24,787.88,,1269.23,154,410,665,94.49,10583.3333,8891.33,7832,7586,3014,,,,15132.67,16522,12379,4311,90.796,,,,2430,2179,576,896.7078,2542,2476,619,23413.17,31693,18131,6309,140.479,38675,58584,28911,11708,232.05,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,01,09S,16E,SESW,,,,,(N/A),P-540,,,,,,32.89,,43-013-50841-00,40.0550003,-110.071096,40.0515466,-110.0677836
4301350840,430135084000,43013508400000,GMBU,R-1-9-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5483,KB EST,5467,,6315,REPORTED,OIL,SHUT-IN,1,128162610,COM,UTU-18399,2012-02-25,REPORTED,2012-04-25,State Agency,D,,,,,,,,1,1,1,2012-04-01,2018-05-01,49,2012-04-12,,AdditiveSummary,,,,130470,1872.6,21822,,,,1.66,,,,,,,,,,,,,,,,70.7667,6.6,69.6667,424600,2123,2,678,3,2090,2,12.738,2,,,,16852.03,14016,14516,6986,965.56,0.1011,101.112,10.1272,10.4884,0,44,39,,,0,66,175,285,94.74,10555.5556,6615.33,2372,6220,2401,,,,9340,3870,8695,3050,56.04,,,,5,225,302,45000,,,,12850.83,7499,11601,4041,77.105,16626.17,14011,14291,6684,99.757,,,,,,,,,true,false,false,false,,US,UINTA,,UT,01,09S,16E,SESW,,,,,(N/A),P-540,,,,,,32.89,,43-013-50840-00,40.0550543,-110.071046,40.0565306,-110.0675505
4301350839,430135083900,43013508390000,GMBU,R-32-8-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5753,,6531,REPORTED,OIL,COMPLETED,,,,,,,2013-08-27,State Agency,D,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,32,08S,16E,NESW,,,,,,,,,,,,,,43-013-50839-00,40.0723416,-110.1462073,40.0704152,-110.1428734
4301350838,430135083800,43013508380000,GMBU,Q-32-8-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5753,,6502,REPORTED,OIL,COMPLETED,,,,,,,2013-08-27,State Agency,D,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,32,08S,16E,NESW,,,,,,,,,,,,,,43-013-50838-00,40.0723416,-110.1463073,40.0703504,-110.1486108
4301350837,430135083700,43013508370000,GMBU,L-32-8-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,5765,KB EST,5749,,6632,REPORTED,OIL,COMPLETED,,,,,,,2013-08-27,State Agency,D,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,32,08S,16E,NESE,,,,,,,,,,,,,,43-013-50837-00,40.0725206,-110.1366072,40.075031,-110.1397377
4301350836,430135083600,43013508360000,GMBU,H-32-8-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5710,,6599,REPORTED,OIL,COMPLETED,,,,,,,2013-08-27,State Agency,D,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,32,08S,16E,SENW,,,,,,,,,,,,,,43-013-50836-00,40.0758815,-110.1463073,40.0786091,-110.1428277
4301350835,430135083500,43013508350000,GMBU,G-32-8-16,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,,5726,KB EST,5710,,6524,REPORTED,DRY HOLE,P & A,,,,,2011-08-15,REPORTED,2015-03-16,State Agency,D,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,32,08S,16E,SENW,,,,,,,,,,,,,,43-013-50835-00,40.0759425,-110.1462573,40.0781285,-110.1480692
4301350832,430135083200,43013508320000,GMBU,K-32-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5158,KB,5148,,6426,REPORTED,OIL,ACTIVE,1,128575844,COM,UTU-77234,2013-07-08,REPORTED,2013-08-08,State Agency,D,,,,,,,,1,1,,2013-08-01,2020-08-01,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1057,55.8333,67.8,462633.333,3162.17,1,2545,1,2738,1,18.973,1,,,,48338.84,67541,37082,3682,1821.4,0.29,290.033,27.4111,15.0495,246,469,149,1906.5,,524.52,2545,2738,457,823.5,1214.3284,10522.83,8597,9090,673,,,,16180.33,16304,13463,902,97.082,,,,4068,2407,649,591.6912,5723,2862,503,24599.17,29797,19633,1301,147.595,41092.33,57260,31549,2475,246.554,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,33,08S,17E,SWNW,,,,,(N/A),P-540,,,,,,32.89,,43-013-50832-00,40.0766222,-110.019105,40.0736992,-110.0226148
